"","Age [years]","BMI [kg/m²]"
"963",0.74,15.6971632190291
"964",0.74,15.7779401022644
"965",0.74,15.9466666666667
"966",0.74,17.7382819980617
"967",0.74,19.6759841585866
"968",0.74,13.8464590359056
"969",0.74,18.3460096109872
"970",0.74,21.7676862450741
"971",0.74,18.751446156694
"972",0.75,14.7868094938038
"973",0.75,19.0624327153665
"974",0.75,16.3573260902369
"975",0.75,17.8082191780822
"976",0.75,16.8603188974398
"977",0.75,17.712116445995
"978",0.75,18.2623569141704
"979",0.75,18.7364982754342
"980",0.75,17.3010380622837
"981",0.75,17.7649655420927
"982",0.75,18.397146254459
"983",0.75,18.7360203499846
"984",0.75,15.817026399037
"985",0.75,15.9466666666667
"986",0.75,17.5163658004364
"987",0.75,18.2083396207434
"988",0.75,19.1805636954553
"989",0.75,15.9000210039908
"990",0.75,19.1864248528746
"991",0.75,15.1703846543811
"992",0.75,18.1603258325271
"993",0.76,15.5022222222222
"994",0.76,17.8932751438207
"995",0.76,16.3265306122449
"996",0.76,16.654492330168
"997",0.76,19.4766001531463
"998",0.76,19.2243592630963
"999",0.76,17.4558715567047
"1000",0.76,13.3032676882744
"1001",0.76,18.4258582907232
"1002",0.76,16.2915512465374
"1003",0.76,19.7359764922591
"1004",0.76,16.5326991676576
"1005",0.76,18.4737840714517
"1006",0.76,17.8932751438207
"1007",0.76,16.2507036967536
"1008",0.76,18.6610592204998
"1009",0.76,17.2888484217829
"1010",0.76,20.2340805395755
"1011",0.76,15.9048743464328
"1012",0.77,17.794088474509
"1013",0.77,15.8151989034795
"1014",0.77,17.4545979824892
"1015",0.77,19.2174515235457
"1016",0.77,18.1333333333333
"1017",0.77,17.2957063711911
"1018",0.77,17.9287401235004
"1019",0.77,17.7790226984044
"1020",0.77,19.7437513127494
"1021",0.77,14.778813727435
"1022",0.77,16.2448979591837
"1023",0.77,19.6977777777778
"1024",0.77,16.5924577261914
"1025",0.77,17.6028106842034
"1026",0.77,20.6692556477835
"1027",0.77,18.1077410593029
"1028",0.77,16.1310649023314
"1029",0.77,16.7824074074074
"1030",0.78,17.2105754888623
"1031",0.78,16.7644444444444
"1032",0.78,16.7198348658285
"1033",0.78,17.2974869523267
"1034",0.78,19.0654907112029
"1035",0.78,17.9511930769361
"1036",0.78,16.2355127390092
"1037",0.78,20.1607012417823
"1038",0.78,18.9795918367347
"1039",0.78,17.9924618131323
"1040",0.78,18.1044691022324
"1041",0.78,16.0642281623529
"1042",0.78,16.9753086419753
"1043",0.79,19.1435855935817
"1044",0.79,15.2840790842872
"1045",0.79,19.9474573090636
"1046",0.79,17.3476454293629
"1047",0.79,17.0763745543254
"1048",0.79,18.6311111111111
"1049",0.79,18.3623655673868
"1050",0.79,15.5751548132858
"1051",0.79,18.7360902644791
"1052",0.8,17.7473705321752
"1053",0.8,18.4263289158394
"1054",0.8,15.5786898301328
"1055",0.8,18.1654611039835
"1056",0.8,19.2800788954635
"1057",0.8,16.4203324415596
"1058",0.8,16.7152575315841
"1059",0.8,17.1489197530864
"1060",0.8,17.6977191102664
"1061",0.8,18.3401763072093
"1062",0.8,16.5266617969321
"1063",0.81,17.3276857912977
"1064",0.81,16.6696362490063
"1065",0.81,17.1533676400686
"1066",0.81,17.1022222222222
"1067",0.81,17.8819444444444
"1068",0.81,18.5244444444444
"1069",0.81,17.5455057234003
"1070",0.81,18.8208754330195
"1071",0.81,19.7183098591549
"1072",0.82,18.636165822313
"1074",0.82,19.4522195576476
"1075",0.83,15.145893067971
"1077",0.83,19.6925818667855
"1078",0.83,18.8902007083825
"1079",0.83,16.845703125
"1080",0.83,16.6843675809086
"1081",0.83,19.2942263703045
"1082",0.83,16.6093296300972
"1083",0.83,19.3752349966621
"1084",0.83,18.4544405997693
"1085",0.83,17.9554815123328
"1086",0.84,19.0948112612044
"1087",0.84,16.6072433852505
"1088",0.84,17.6420981615787
"1089",0.84,15.4299628348071
"1090",0.84,17.5409006577838
"1091",0.84,17.4547104808991
"1092",0.86,16.0318559556787
"1093",0.86,16.031491563626
"1094",0.86,15.9642120959607
"1095",0.86,16.4127423822715
"1096",0.86,18.417945690673
"1097",0.86,17.6750644713351
"1098",0.86,15.6502158003378
"1099",0.87,16.5116386690731
"1100",0.87,15.5990304709141
"1101",0.87,19.8540448216966
"1102",0.87,14.9489462300689
"1103",0.88,15.2418348524306
"1104",0.88,15.823867374238
"1105",0.88,17.3045994420355
"1106",0.88,16.8780389729264
"1107",0.89,17.7630557424564
"1108",0.89,19.0972222222222
"1109",0.89,19.020050756364
"1110",0.89,17.0879316482734
"1111",0.9,17.4920267094441
"1112",0.9,18.6935517748372
"1113",0.9,19.4457948468644
"1114",0.9,18.8987141697638
"1115",0.9,17.1911111111111
"1116",0.91,18.1329160350139
"1117",0.91,16.3632951773316
"1118",0.91,17.5593968270697
"1119",0.91,17.857018539275
"1120",0.92,18.7198774829963
"1121",0.92,17.2269351527593
"1122",0.92,17.4933333333333
"1123",0.92,18.9865714633454
"1124",0.92,15.5751548132858
"1125",0.92,18.7029821380348
"1126",0.93,16.0219620446893
"1127",0.93,19.1703076437998
"1128",0.93,15.8777120315582
"1129",0.93,18.3290777579823
"1130",0.93,17.9158448389218
"1131",0.93,18.3336144375105
"1132",0.93,16.1571860883295
"1134",0.93,19.7772096420745
"1135",0.93,15.6866325785245
"1136",0.93,17.3155555555556
"1137",0.94,17.6420981615787
"1138",0.94,17.4291938997821
"1139",0.94,15.2343930769587
"1140",0.94,17.3632621294165
"1141",0.94,16.9061707523246
"1142",0.94,18.4383656509695
"1143",0.94,16.9777851430852
"1144",0.94,16.2133333333333
"1145",0.94,18.796189499765
"1146",0.95,16.5578127111391
"1147",0.95,15.3356481481481
"1148",0.95,15.9708658854167
"1149",0.95,16.0068329070559
"1150",0.95,17.4762600438276
"1151",0.95,20.2847985719502
"1152",0.95,18.3149861848165
"1153",0.95,16.8561236623068
"1154",0.95,18.3864265927978
"1155",0.95,23.1104939496132
"1156",0.95,16.503765422208
"1157",0.95,18.3284199565184
"1158",0.95,17.1023781413392
"1159",0.95,17.5267404766373
"1160",0.95,18.6341885183584
"1161",0.95,16.2467764332474
"1162",0.95,17.0669628395576
"1163",0.95,16.0499479708637
"1164",0.95,16.8639053254438
"1165",0.96,16.1244444444444
"1166",0.96,17.3995844875346
"1167",0.96,18.6084733382031
"1168",0.96,17.6580972039782
"1169",0.96,18.2039252967395
"1170",0.96,16.1784441667824
"1171",0.96,18.9621913580247
"1172",0.96,19.3647719877462
"1173",0.97,17.8657266463708
"1174",0.97,17.4645639418894
"1175",0.97,15.3129622781065
"1176",0.97,19.5377777777778
"1177",0.97,16.2556689342404
"1178",0.97,18.5777777777778
"1179",0.97,18.9694757047687
"1180",0.97,16.4345511361444
"1181",0.97,16.6488116776975
"1182",0.97,16.7590027700831
"1183",0.97,17.5542406311637
"1184",0.97,16.9667590027701
"1185",0.97,19.2
"1186",0.97,16.186068589059
"1187",0.98,17.9208106586602
"1188",0.98,18.0071735098819
"1189",0.98,17.9583411521862
"1190",0.98,15.8067867036011
"1191",0.98,18.7319006249047
"1192",0.98,15.7445511354976
"1193",0.98,17.9289138341015
"1194",0.98,15.4838709677419
"1195",0.98,16.0664819944598
"1196",0.98,19.4220303996998
"1197",0.98,17.8232286340394
"1198",0.98,15.2202169630464
"1199",0.98,18.7047994740302
"1200",0.99,16.7936288088643
"1201",0.99,16.8939958773738
"1202",0.99,18.4010794400405
"1203",0.99,17.5675675675676
"1204",0.99,17.258382642998
"1205",0.99,16.7644444444444
"1206",0.99,17.0055167624706
"1207",0.99,14.192627824019
"1208",0.99,16.7441115205896
"1209",0.99,19.4435196195006
"1210",0.99,17.0612766879166
"1211",0.99,18.090049671527
"1212",1,17.4786059508008
"1213",1,18.6203406982628
"1214",1,18.0277627546421
"1215",1,15.5338168325181
"1216",1,17.4397031539889
"1217",1,17.586220639813
"1218",1,19.2458640260838
"1219",1,18.2187971556471
"1220",1,17.1626297577855
"1221",1,18.2172637497173
"1222",1,18.1333333333333
"1223",1,15.3368522396237
"1224",1,17.4001573418483
"1225",1,17.1555555555556
"1226",1,16.8324661810614
"1227",1,15.7746924567857
"1228",1,17.8172255095332
"1229",1,17.4577777777778
"1230",1,17.3217435122197
"1231",1.01,17.6982310093652
"1232",1.01,16.8918918918919
"1233",1.01,18.3212300701854
"1234",1.01,19.5398100803506
"1235",1.01,16.9637830737474
"1236",1.01,19.1294156290125
"1237",1.01,16.9594508877004
"1238",1.01,17.1130662996038
"1239",1.01,19.0992767915845
"1240",1.01,18.1954827736245
"1241",1.01,17.7107148300564
"1242",1.01,20.0609544384862
"1243",1.01,16.2273584491908
"1245",1.01,19.4797086368366
"1246",1.02,16.8527385281719
"1247",1.02,21.1785390803985
"1248",1.02,17.5467742573474
"1249",1.02,17.6575293698825
"1250",1.02,18.7652467629949
"1251",1.02,18.2155506830832
"1252",1.02,17.6771288735767
"1253",1.02,15.030276816609
"1254",1.02,17.9669166411591
"1255",1.02,17.7009780272795
"1256",1.02,19.387918602788
"1257",1.02,17.8147762747138
"1258",1.02,16.7629407087927
"1259",1.02,16.3295657346817
"1260",1.03,15.1853098192136
"1261",1.03,17.8073950668703
"1262",1.03,17.2611922049735
"1263",1.03,17.7694835490284
"1264",1.03,18.9058171745152
"1265",1.03,17.1812108350414
"1266",1.03,17.3221809265912
"1267",1.03,17.7535651337927
"1268",1.03,17.9418172497757
"1269",1.03,16.8818547827294
"1270",1.03,16.3526848647956
"1271",1.03,17.4861495844875
"1272",1.03,16.216441207076
"1273",1.04,16.8803418803419
"1274",1.04,15.383991236967
"1275",1.04,17.7115741989024
"1276",1.04,16.7991675338189
"1277",1.04,20.5
"1278",1.04,15.4838709677419
"1279",1.04,18.4423106233806
"1280",1.04,17.1220560501732
"1281",1.04,16.8941736028537
"1282",1.04,16.3419621156591
"1283",1.04,19.017094017094
"1284",1.05,13.7856399583767
"1285",1.05,17.831573118152
"1286",1.05,17.2604837619927
"1287",1.05,15.6322930263834
"1288",1.05,17.5816857440167
"1289",1.05,15.8119658119658
"1290",1.05,18.6253150497672
"1291",1.05,18.4355555555556
"1292",1.05,16.4828303850156
"1293",1.05,18.6859697005656
"1294",1.06,16.7313206274245
"1295",1.06,17.5027145779147
"1297",1.06,16.0909465532015
"1298",1.06,16.8459827946362
"1299",1.06,19.2321351494588
"1300",1.06,16.3000152318104
"1301",1.06,18.1089082481982
"1302",1.06,18.5655926867409
"1303",1.06,17.8183199769224
"1304",1.06,18.7377777777778
"1305",1.06,15.7193455894755
"1306",1.07,15.9561745303036
"1307",1.07,17.8645149183712
"1308",1.07,19.4359878224644
"1309",1.07,17.6349394790234
"1310",1.07,18.7492766482775
"1311",1.08,18.6508572344176
"1312",1.08,17.4515235457064
"1313",1.09,17.5068971137767
"1314",1.09,16.0713481374713
"1315",1.09,16.3576615684206
"1316",1.09,16.9580916061504
"1317",1.09,15.8857677137657
"1318",1.1,17.7462289263531
"1319",1.11,17.6954287347284
"1320",1.11,16.7522791429497
"1321",1.11,17.9777014775665
"1322",1.11,17.6607568393479
"1323",1.11,14.4457362452225
"1324",1.12,18.6746554509717
"1325",1.12,16.1498437732729
"1326",1.13,14.8397309062129
"1327",1.13,15.8587257617729
"1328",1.14,14.918986623735
"1329",1.14,15.5953250547845
"1330",1.14,16.5940611871112
"1331",1.14,14.9772305616461
"1332",1.14,17.3203227622443
"1333",1.14,19.0824285109279
"1334",1.15,19.4964055854567
"1335",1.15,16.6596520763187
"1336",1.15,16.1352347380228
"1337",1.16,17.8274646469874
"1338",1.16,15.9554730983302
"1339",1.16,19.2233756247597
"1340",1.16,15.6166814551908
"1341",1.16,18.0312174817898
"1342",1.17,15.6640474817378
"1343",1.17,18.2663034770069
"1344",1.17,17.3209421567057
"1345",1.17,16.5494276795005
"1346",1.17,15.2551890003627
"1347",1.17,17.0262600783748
"1348",1.17,15.8462619741774
"1349",1.17,18.4010794400405
"1350",1.17,16.8444967341474
"1351",1.17,17.2516359309935
"1352",1.17,17.6883443547406
"1353",1.17,19.2469960295916
"1354",1.17,16.6023875114784
"1355",1.18,17.3049190834802
"1356",1.18,17.5736961451247
"1357",1.18,15.8440279300459
"1358",1.18,17.1292914536158
"1359",1.18,17.3049190834802
"1360",1.18,15.7878946358866
"1361",1.18,17.2657399644719
"1362",1.18,16.647973081237
"1363",1.18,15.2315651121082
"1364",1.18,16.203125
"1365",1.18,24.825550187869
"1366",1.19,17.4170805960583
"1367",1.19,15.4437980859448
"1368",1.19,14.5001880920625
"1369",1.19,16.8662506324844
"1370",1.19,17.0013850415512
"1371",1.19,15.2506887052342
"1372",1.19,20.1036427373876
"1373",1.19,17.3476454293629
"1374",1.19,18.6540731995277
"1375",1.19,16.3266993200653
"1376",1.19,17.6234329993103
"1377",1.19,15.9681934358392
"1378",1.19,16.5625
"1379",1.19,17.2061263068554
"1380",1.19,17.1225761772853
"1381",1.19,15.8255551268169
"1382",1.19,17.5426997245179
"1383",1.19,18.655489809336
"1384",1.19,17.0190952197873
"1385",1.2,16.7714884696017
"1387",1.2,18.0576093015114
"1388",1.2,17.841470321622
"1389",1.2,19.3118569741946
"1390",1.2,16.8662506324844
"1391",1.2,16.9403122130395
"1392",1.2,16.9297100589375
"1393",1.2,17.8613920285544
"1394",1.2,16.25
"1395",1.2,17.8424909461295
"1396",1.2,18.25
"1397",1.2,17.9908916406338
"1398",1.2,19.4797086368366
"1399",1.21,16.9541939321832
"1400",1.21,16.6659357045744
"1401",1.21,17.4286989330196
"1402",1.21,17.4415782960033
"1403",1.21,15.8304988662132
"1404",1.21,18.2594116750495
"1406",1.21,17.609375
"1407",1.21,17.2088888888889
"1408",1.21,17.3049190834802
"1409",1.21,16.6831032215648
"1410",1.21,16.5680473372781
"1411",1.21,16.4746170577074
"1412",1.21,15.4758570795118
"1413",1.21,17.5091271782905
"1414",1.21,17.3125
"1415",1.21,16.3755808364044
"1416",1.21,16.12592106786
"1417",1.21,16.09375
"1418",1.21,16.1431146789279
"1419",1.22,17.1620179850633
"1420",1.22,17.7208000324557
"1421",1.22,16.0147392290249
"1422",1.22,18.0085644843949
"1423",1.22,16.3738894072782
"1424",1.22,17.9265060717535
"1425",1.22,15.671875
"1426",1.22,17.7788216718943
"1427",1.22,16.9259142420345
"1428",1.22,16.8061342389972
"1429",1.22,16.3602631135099
"1430",1.22,17.4766902391784
"1431",1.22,16.7080984559364
"1432",1.22,18.2167187323573
"1433",1.22,15.7721606648199
"1434",1.22,17.9654786418098
"1435",1.22,15.5490767735666
"1436",1.22,18.0166468489893
"1437",1.23,14.7358336135627
"1438",1.23,16.1386021122582
"1439",1.23,15.8023168000745
"1440",1.23,16.5916678763246
"1441",1.23,17.8007889546351
"1442",1.23,16.4529914529915
"1443",1.23,17.9997096821019
"1444",1.23,16.8491155046826
"1445",1.23,16.3218473233174
"1446",1.23,17.0127898338888
"1447",1.23,16.3114885435026
"1448",1.23,17.6649323621228
"1449",1.24,19.4485025566107
"1450",1.24,15.3673257023933
"1451",1.24,18.1165850082944
"1452",1.24,18.9605243103185
"1453",1.24,17.390625
"1454",1.24,16.2968237015941
"1455",1.24,16.7288888888889
"1456",1.24,18.1448686311511
"1457",1.24,19.2276878705336
"1458",1.24,16.2708250207678
"1459",1.24,15.6841535965387
"1460",1.24,19.294900401639
"1461",1.24,16.8227731864096
"1462",1.24,17.8905549147764
"1463",1.24,17.4861495844875
"1464",1.24,17.741761985012
"1465",1.24,18.2143600416233
"1466",1.24,17.7044798534041
"1468",1.25,18.2898948331047
"1469",1.25,18.7469956737702
"1470",1.25,14.9376953049651
"1471",1.25,19.6401384083045
"1472",1.25,17.258382642998
"1473",1.25,17.691894918917
"1474",1.25,16.671875
"1475",1.25,16.5848513124265
"1476",1.25,16.897496238571
"1477",1.25,15.3723327043112
"1478",1.25,17.136564635707
"1479",1.25,17.4639617599458
"1480",1.25,15.8223254463638
"1481",1.25,16.5625
"1482",1.25,21.5645449137418
"1483",1.25,18.3529411764706
"1484",1.26,20.5390166780128
"1485",1.26,20.5701940511554
"1486",1.26,17.2611922049735
"1487",1.26,16.3284680194613
"1488",1.26,18.2679212193954
"1489",1.26,16.2987041617951
"1491",1.26,17.4916533604297
"1492",1.26,20.5688066136624
"1493",1.26,19.5595856745032
"1494",1.27,18.3626070547249
"1495",1.27,16.3649365802251
"1496",1.27,19.7368421052632
"1497",1.27,16.6639961544624
"1498",1.27,16.8617561820166
"1499",1.27,15.6771664973146
"1500",1.27,14.3319668561807
"1502",1.27,15.065204818378
"1504",1.27,16.5103043723171
"1505",1.28,17.3754000914495
"1506",1.28,17.6253805479891
"1507",1.28,14.8423557406306
"1510",1.29,20.9750566893424
"1511",1.29,17.1446883512258
"1512",1.29,17.5553085445875
"1513",1.29,16.0997732426304
"1514",1.29,15.3288488936178
"1515",1.29,17.9158448389218
"1516",1.29,17.5693477360834
"1517",1.3,16.5406467597932
"1518",1.3,17.8500986193294
"1519",1.3,16.3125
"1520",1.3,18.4642183190594
"1521",1.3,16.2473962506009
"1522",1.3,16.3085399449036
"1523",1.31,16.9375
"1524",1.31,15.8664837677183
"1525",1.31,18.1981289247725
"1526",1.31,16.601079151284
"1529",1.31,17.1828646018749
"1530",1.32,15.5002237217543
"1531",1.32,17.2194674012856
"1532",1.33,15.8513572361736
"1533",1.33,19.1464072149789
"1534",1.33,17.3241288625904
"1535",1.33,15.6157049375372
"1536",1.33,17.5642328349543
"1537",1.33,15.7190592796653
"1538",1.34,17.5871137409599
"1539",1.34,16.6724914481617
"1541",1.35,16.8314269447751
"1542",1.36,15.4854442920287
"1543",1.36,16.5625
"1544",1.36,16.6089965397924
"1545",1.36,18.4015203126681
"1546",1.36,18.1497941971162
"1547",1.36,19.375
"1548",1.37,16.8398543218952
"1549",1.37,16.2968237015941
"1550",1.37,17.7991322743734
"1551",1.37,17.1268902038133
"1553",1.38,15.0865051903114
"1554",1.38,17.995240928019
"1555",1.38,17.8465199286139
"1556",1.38,17.4556213017751
"1557",1.38,17.6700491233103
"1558",1.39,15.8078964206406
"1559",1.39,17.9375
"1560",1.39,18.5947264136565
"1561",1.39,16.8636299368461
"1562",1.4,16.8978960849916
"1563",1.4,15.6018860946746
"1564",1.4,18.4425458240807
"1565",1.4,17.5752177473831
"1566",1.41,17.4412639786601
"1567",1.41,17.0126288285673
"1569",1.42,17.5778546712803
"1570",1.42,16.4509304743806
"1572",1.42,16.3635073512695
"1573",1.42,18.5901249256395
"1574",1.42,16.5023011176857
"1575",1.42,15.6444444444444
"1576",1.43,17.0350881096476
"1577",1.43,17.3722381514589
"1578",1.43,15.6601355285904
"1579",1.43,16.4433944535424
"1580",1.43,15.4269972451791
"1581",1.43,16.9296515450362
"1582",1.43,17.6253805479891
"1584",1.43,16.5161138401763
"1585",1.43,18.4423106233806
"1586",1.44,16.0110320801277
"1587",1.44,16.2018907479926
"1588",1.44,18.8264341653486
"1589",1.45,16.5960575610098
"1590",1.45,16.9981129336624
"1591",1.45,18.7471422039323
"1592",1.45,17.8667388666166
"1594",1.46,16.9795918367347
"1596",1.46,18.2900275802003
"1597",1.46,17.3492589186475
"1598",1.46,16.8256899558839
"1599",1.46,16.5823914336704
"1600",1.47,16.2143851857428
"1601",1.47,16.4101019985698
"1602",1.47,17.8326474622771
"1603",1.47,16.0655604689845
"1604",1.47,16.693279140659
"1605",1.47,16.3719757711565
"1606",1.47,15.0963368416434
"1607",1.48,17.2474049463742
"1608",1.48,18.3965858862978
"1609",1.48,19.4160997732426
"1610",1.48,15.5788050008663
"1611",1.48,17.3961550184313
"1612",1.48,17.1393739467173
"1613",1.48,17.2713428289886
"1614",1.48,17.5871137409599
"1615",1.48,15.4577883472057
"1616",1.48,18.2823129251701
"1618",1.48,16.7751372768091
"1620",1.49,18.0548589946375
"1621",1.49,17.4319727891156
"1622",1.49,16.6639961544624
"1623",1.49,15.6635530831611
"1624",1.49,13.8504155124654
"1625",1.49,15.9111111111111
"1626",1.49,15.5187074829932
"1627",1.49,14.5454545454545
"1628",1.49,16.8650793650794
"1629",1.49,17.5020408163265
"1630",1.49,15.1760669948057
"1631",1.49,18.1855056787453
"1633",1.5,16.2278388575601
"1634",1.5,16.5816326530612
"1635",1.5,18.2066454255803
"1636",1.5,17.7716262975779
"1638",1.5,16.0326319988964
"1639",1.5,15.5899061963271
"1640",1.5,16.1969549724652
"1641",1.5,18.4249011026008
"1642",1.5,17.3663387136305
"1643",1.5,15.3061224489796
"1644",1.5,16.617969320672
"1645",1.5,17.0068027210884
"1646",1.5,18.0288461538462
"1648",1.5,16.7371973268779
"1649",1.51,15.7766395451426
"1650",1.51,16.7233560090703
"1651",1.51,20.5782098219922
"1652",1.51,14.9092282685836
"1653",1.51,16.1616161616162
"1655",1.51,17.9282154254366
"1656",1.51,16.693279140659
"1657",1.51,15.9054154219357
"1658",1.51,17.1127962461859
"1660",1.51,17.0493197278912
"1661",1.51,17.2262875949722
"1662",1.51,18.4760294650405
"1663",1.51,17.5778546712803
"1664",1.51,15.78125
